CustomerID,SessionDuration,PagesVisited,ItemsAddedToCart,ItemsRemovedFromCart,DeviceUsed
CUST07226,0.74,10,4,0,Tablet
CUST07227,36.33,4,4,2,Mobile
CUST07228,19.31,2,4,4,Mobile
CUST07229,3.65,4,4,0,Tablet
CUST07230,9.78,1,4,4,Mobile
CUST07231,4.99,4,0,0,Tablet
CUST07232,11.06,4,2,0,Desktop
CUST07233,13.68,4,2,2,Tablet
CUST07234,6.61,6,3,0,Tablet
CUST07235,28.94,6,3,1,Mobile
CUST07236,5.24,6,2,0,Tablet
CUST07237,24.77,8,4,1,Desktop
CUST07238,3.3,9,1,0,Desktop
CUST07239,10.32,3,1,0,Mobile
CUST07240,0.16,5,2,1,Mobile
CUST07241,4.33,8,2,0,Mobile
CUST07242,2.67,10,0,0,Tablet
CUST07243,15.35,9,2,0,Desktop
CUST07244,28.81,5,1,0,Tablet
CUST07245,1.28,8,4,0,Desktop
CUST07246,13.37,3,4,1,Mobile
CUST07247,4.24,11,1,1,Mobile
CUST07248,9.0,8,1,1,Desktop
CUST07249,22.23,3,4,2,Tablet
CUST07250,12.45,7,0,0,Desktop
CUST07251,1.12,4,3,1,Desktop
CUST07252,25.7,10,2,0,Desktop
CUST07253,11.17,4,0,0,Desktop
CUST07254,1.9,1,2,2,Mobile
CUST07255,9.84,1,1,1,Mobile
CUST07256,6.34,2,5,1,Mobile
CUST07257,2.19,4,5,0,Tablet
CUST07258,12.94,6,1,1,Desktop
CUST07259,1.55,3,1,1,Tablet
CUST07260,4.9,2,1,1,Mobile
CUST07261,24.55,6,2,1,Desktop
CUST07262,9.97,6,2,0,Mobile
CUST07263,19.2,1,1,0,Desktop
CUST07264,28.65,6,1,0,Desktop
CUST07265,39.45,7,0,0,Mobile
CUST07266,30.1,2,4,2,Mobile
CUST07267,2.89,2,4,1,Tablet
CUST07268,16.78,8,2,2,Desktop
CUST07269,39.95,8,0,0,Desktop
CUST07270,24.7,3,5,3,Tablet
CUST07271,26.66,5,4,3,Desktop
CUST07272,0.14,10,5,4,Mobile
CUST07273,4.53,4,1,0,Desktop
CUST07274,9.15,4,2,2,Tablet
CUST07275,10.22,5,0,0,Tablet
CUST07276,6.24,4,3,3,Desktop
CUST07277,16.78,1,2,1,Mobile
CUST07278,22.8,4,5,5,Mobile
CUST07279,3.66,5,4,2,Tablet
CUST07280,11.14,3,4,0,Mobile
CUST07281,30.57,1,4,1,Mobile
CUST07282,3.38,7,1,0,Desktop
CUST07283,3.4,1,5,4,Tablet
CUST07284,19.48,3,0,0,Mobile
CUST07285,6.9,3,5,4,Tablet
CUST07286,25.09,6,4,1,Tablet
CUST07287,13.36,8,2,2,Mobile
CUST07288,0.9,4,2,2,Tablet
CUST07289,20.99,10,3,1,Desktop
CUST07290,13.45,2,0,0,Mobile
CUST07291,20.69,6,1,0,Mobile
CUST07292,26.28,1,4,0,Mobile
CUST07293,13.97,6,2,0,Desktop
CUST07294,24.36,4,5,3,Mobile
CUST07295,33.83,3,4,1,Desktop
CUST07296,3.36,3,2,1,Mobile
CUST07297,14.49,9,4,2,Mobile
CUST07298,9.62,6,3,0,Tablet
CUST07299,5.02,7,0,0,Desktop
CUST07300,57.99,6,3,2,Mobile
CUST07301,16.56,2,4,2,Mobile
CUST07302,0.7,5,2,0,Desktop
CUST07303,21.77,3,1,1,Desktop
CUST07304,23.69,2,4,1,Mobile
CUST07305,0.61,3,5,2,Tablet
CUST07306,24.45,4,5,0,Desktop
CUST07307,7.55,2,1,1,Desktop
CUST07308,23.53,6,1,0,Mobile
CUST07309,43.58,7,5,2,Desktop
CUST07310,6.2,9,3,3,Mobile
CUST07311,12.32,1,1,0,Desktop
CUST07312,8.83,6,5,3,Tablet
CUST07313,0.94,3,1,1,Mobile
CUST07314,73.52,2,2,2,Mobile
CUST07315,1.55,7,5,5,Tablet
CUST07316,4.6,6,5,0,Desktop
CUST07317,4.82,4,2,2,Mobile
CUST07318,23.09,8,2,0,Mobile
CUST07319,14.82,2,4,3,Tablet
CUST07320,11.89,10,0,0,Mobile
CUST07321,23.46,7,3,1,Tablet
CUST07322,30.33,6,1,1,Desktop
CUST07323,6.86,3,0,0,Desktop
CUST07324,0.08,7,4,3,Tablet
CUST07325,7.28,4,5,1,Tablet
CUST07326,21.99,5,5,5,Tablet
CUST07327,13.64,6,5,3,Tablet
CUST07328,1.65,1,2,0,Tablet
CUST07329,4.27,7,1,1,Desktop
CUST07330,16.97,2,3,2,Mobile
CUST07331,2.97,5,4,1,Mobile
CUST07332,0.35,6,2,2,Desktop
CUST07333,31.98,9,3,1,Mobile
CUST07334,27.57,9,1,1,Desktop
CUST07335,8.19,7,4,4,Mobile
CUST07336,18.35,2,1,0,Tablet
CUST07337,48.99,1,0,0,Tablet
CUST07338,16.27,3,4,1,Tablet
CUST07339,0.43,6,3,0,Desktop
CUST07340,4.05,4,2,2,Desktop
CUST07341,25.63,12,5,1,Tablet
CUST07342,11.86,1,0,0,Desktop
CUST07343,3.44,5,4,1,Desktop
CUST07344,20.71,12,3,3,Mobile
CUST07345,14.0,1,3,0,Mobile
CUST07346,4.75,6,5,1,Tablet
CUST07347,14.62,2,0,0,Tablet
CUST07348,7.21,4,0,0,Tablet
CUST07349,0.49,3,5,1,Tablet
CUST07350,0.33,8,3,1,Desktop
CUST07351,44.0,4,1,1,Desktop
CUST07352,6.74,10,0,0,Desktop
CUST07353,9.41,4,4,0,Desktop
CUST07354,24.39,3,3,0,Tablet
CUST07355,18.08,1,0,0,Mobile
CUST07356,12.26,3,4,1,Mobile
CUST07357,17.01,10,2,2,Desktop
CUST07358,1.83,1,2,2,Tablet
CUST07359,30.22,5,1,0,Tablet
CUST07360,4.11,6,1,1,Mobile
CUST07361,39.81,8,3,3,Desktop
CUST07362,12.44,1,3,1,Tablet
CUST07363,4.45,6,1,1,Mobile
CUST07364,27.27,1,5,3,Desktop
CUST07365,17.93,2,1,1,Tablet
CUST07366,3.44,1,3,0,Mobile
CUST07367,1.53,2,0,0,Mobile
CUST07368,2.86,7,0,0,Tablet
CUST07369,5.49,4,5,5,Mobile
CUST07370,6.94,1,3,2,Mobile
CUST07371,8.26,7,0,0,Mobile
CUST07372,8.9,6,3,3,Desktop
CUST07373,38.79,6,1,0,Tablet
CUST07374,9.53,2,4,4,Desktop
CUST07375,10.01,4,4,2,Desktop
CUST07376,29.14,9,3,1,Desktop
CUST07377,37.19,5,2,0,Mobile
CUST07378,23.26,7,5,4,Mobile
CUST07379,1.05,2,1,0,Desktop
CUST07380,4.0,6,5,2,Tablet
CUST07381,9.1,5,3,1,Desktop
CUST07382,40.61,2,0,0,Tablet
CUST07383,5.61,2,0,0,Mobile
CUST07384,3.89,2,1,0,Desktop
CUST07385,33.06,5,5,0,Mobile
CUST07386,39.61,3,0,0,Desktop
CUST07387,0.62,1,4,1,Mobile
CUST07388,15.61,10,5,0,Desktop
CUST07389,4.6,6,5,4,Tablet
CUST07390,21.06,7,5,3,Tablet
CUST07391,4.53,5,2,0,Tablet
CUST07392,32.9,4,3,1,Mobile
CUST07393,7.76,12,3,2,Desktop
CUST07394,4.32,8,0,0,Mobile
CUST07395,4.05,7,0,0,Desktop
CUST07396,31.14,9,0,0,Tablet
CUST07397,39.56,9,0,0,Mobile
CUST07398,5.41,4,0,0,Desktop
CUST07399,19.67,5,4,0,Mobile
CUST07400,52.88,1,3,1,Tablet
CUST07401,2.95,7,0,0,Mobile
CUST07402,12.2,7,0,0,Desktop
CUST07403,11.58,6,0,0,Mobile
CUST07404,12.38,1,0,0,Mobile
CUST07405,15.58,10,3,0,Tablet
CUST07406,6.53,1,2,1,Mobile
CUST07407,17.94,7,5,1,Tablet
CUST07408,34.45,4,2,1,Desktop
CUST07409,9.77,10,1,0,Tablet
CUST07410,9.68,7,0,0,Mobile
CUST07411,5.08,7,4,2,Mobile
CUST07412,6.28,10,0,0,Desktop
CUST07413,12.85,1,3,0,Mobile
CUST07414,65.0,5,1,0,Mobile
CUST07415,26.22,2,3,2,Tablet
CUST07416,8.39,7,0,0,Tablet
CUST07417,20.67,5,5,1,Mobile
CUST07418,2.88,4,5,2,Tablet
CUST07419,1.22,7,3,0,Desktop
CUST07420,10.83,5,1,1,Tablet
CUST07421,46.71,6,1,0,Desktop
CUST07422,17.2,3,0,0,Desktop
CUST07423,25.22,10,1,0,Mobile
CUST07424,9.66,6,3,3,Tablet
CUST07425,11.61,5,0,0,Mobile
CUST07426,0.82,6,2,0,Tablet
CUST07427,9.51,4,4,3,Tablet
CUST07428,0.97,4,1,0,Tablet
CUST07429,12.52,3,0,0,Tablet
CUST07430,4.75,2,5,4,Mobile
CUST07431,10.06,1,1,0,Mobile
CUST07432,8.94,3,3,2,Mobile
CUST07433,0.67,4,0,0,Mobile
CUST07434,15.24,1,1,0,Tablet
CUST07435,8.77,9,4,3,Mobile
CUST07436,24.39,5,4,1,Mobile
CUST07437,5.38,5,5,3,Desktop
CUST07438,0.03,4,4,4,Tablet
CUST07439,0.33,3,4,4,Mobile
CUST07440,8.19,1,5,4,Desktop
CUST07441,39.23,11,0,0,Mobile
CUST07442,2.05,1,0,0,Mobile
CUST07443,3.73,7,2,1,Tablet
CUST07444,4.65,5,5,2,Desktop
CUST07445,1.7,11,5,3,Desktop
CUST07446,0.21,1,0,0,Mobile
CUST07447,8.61,4,3,1,Mobile
CUST07448,4.21,6,1,0,Desktop
CUST07449,53.38,7,0,0,Mobile
CUST07450,4.7,3,5,3,Mobile
CUST07451,27.93,3,1,0,Tablet
CUST07452,21.58,11,2,1,Mobile
CUST07453,27.19,2,1,0,Tablet
CUST07454,1.38,8,1,0,Tablet
CUST07455,26.76,1,4,2,Tablet
CUST07456,4.86,7,0,0,Tablet
CUST07457,15.85,7,2,0,Desktop
CUST07458,9.07,1,4,2,Mobile
CUST07459,14.09,6,2,1,Mobile
CUST07460,39.87,1,4,1,Mobile
CUST07461,0.53,6,2,1,Desktop
CUST07462,5.71,6,5,3,Desktop
CUST07463,11.25,3,3,1,Tablet
CUST07464,10.52,5,5,1,Mobile
CUST07465,2.25,4,1,0,Desktop
CUST07466,1.21,3,5,4,Desktop
CUST07467,5.96,4,5,5,Mobile
CUST07468,7.06,3,5,0,Tablet
CUST07469,24.07,9,0,0,Tablet
CUST07470,4.42,1,2,2,Tablet
CUST07471,2.08,1,3,0,Tablet
CUST07472,0.03,1,1,1,Desktop
CUST07473,2.52,8,1,1,Tablet
CUST07474,5.59,1,5,5,Mobile
CUST07475,10.48,10,4,3,Desktop
CUST07476,16.45,7,3,0,Desktop
CUST07477,0.14,7,5,5,Tablet
CUST07478,17.6,2,0,0,Mobile
CUST07479,15.73,4,3,2,Desktop
CUST07480,3.2,3,2,1,Desktop
CUST07481,7.07,2,1,1,Tablet
CUST07482,15.57,5,3,0,Tablet
CUST07483,20.97,1,3,1,Desktop
CUST07484,2.37,5,4,1,Mobile
CUST07485,11.47,6,1,0,Tablet
CUST07486,14.71,9,5,5,Desktop
CUST07487,1.0,9,3,1,Mobile
CUST07488,16.36,4,3,3,Desktop
CUST07489,3.85,2,5,1,Desktop
CUST07490,5.43,5,2,2,Desktop
CUST07491,53.57,3,0,0,Mobile
CUST07492,3.26,3,1,1,Desktop
CUST07493,8.96,4,2,1,Tablet
CUST07494,24.68,4,5,3,Mobile
CUST07495,31.2,1,0,0,Tablet
CUST07496,35.25,3,0,0,Mobile
CUST07497,22.91,1,4,4,Mobile
CUST07498,13.9,1,3,3,Mobile
CUST07499,2.02,3,3,0,Mobile
CUST07500,14.76,6,4,2,Mobile
CUST07501,16.01,8,3,2,Tablet
CUST07502,1.92,1,3,1,Tablet
CUST07503,4.73,2,5,0,Desktop
CUST07504,24.58,5,4,0,Desktop
CUST07505,5.9,9,2,2,Desktop
CUST07506,10.54,5,5,0,Mobile
CUST07507,8.15,2,5,3,Desktop
CUST07508,28.19,1,5,5,Desktop
CUST07509,1.23,10,3,3,Mobile
CUST07510,36.99,8,5,4,Desktop
CUST07511,8.57,7,1,0,Desktop
CUST07512,8.12,7,3,0,Tablet
CUST07513,33.42,7,3,3,Mobile
CUST07514,0.19,1,3,3,Mobile
CUST07515,65.9,1,3,1,Mobile
CUST07516,3.88,5,0,0,Mobile
CUST07517,5.59,1,0,0,Desktop
CUST07518,13.46,2,0,0,Tablet
CUST07519,0.19,6,0,0,Desktop
CUST07520,4.92,7,2,2,Tablet
CUST07521,2.64,6,2,2,Mobile
CUST07522,27.39,1,1,1,Tablet
CUST07523,6.48,9,4,0,Mobile
CUST07524,20.15,1,0,0,Tablet
CUST07525,15.49,2,0,0,Desktop
CUST07526,5.82,6,5,5,Tablet
CUST07527,12.43,6,4,1,Tablet
CUST07528,0.47,1,2,1,Mobile
CUST07529,20.96,7,5,1,Tablet
CUST07530,18.56,8,4,4,Desktop
CUST07531,8.78,2,5,4,Mobile
CUST07532,11.59,1,5,5,Desktop
CUST07533,4.08,3,3,0,Desktop
CUST07534,0.44,4,3,0,Mobile
CUST07535,1.62,2,1,0,Tablet
CUST07536,12.05,4,4,0,Tablet
CUST07537,7.31,8,4,3,Mobile
CUST07538,0.06,7,0,0,Mobile
CUST07539,17.41,1,3,0,Tablet
CUST07540,3.86,6,2,1,Mobile
CUST07541,2.69,5,2,0,Desktop
CUST07542,24.92,1,3,1,Tablet
CUST07543,8.66,11,1,0,Mobile
CUST07544,61.07,8,1,0,Tablet
CUST07545,7.52,6,1,0,Desktop
CUST07546,15.24,5,2,2,Tablet
CUST07547,11.18,10,1,0,Desktop
CUST07548,32.76,11,4,0,Tablet
CUST07549,31.17,8,4,2,Desktop
CUST07550,9.91,3,0,0,Mobile
CUST07551,3.63,4,2,0,Tablet
CUST07552,3.85,6,5,1,Mobile
CUST07553,0.34,7,2,2,Desktop
CUST07554,32.79,2,5,5,Desktop
CUST07555,32.55,2,0,0,Desktop
CUST07556,7.8,9,4,0,Tablet
CUST07557,3.32,7,0,0,Tablet
CUST07558,7.27,1,0,0,Mobile
CUST07559,9.48,6,1,0,Mobile
CUST07560,3.67,5,3,0,Tablet
CUST07561,10.24,6,5,3,Tablet
CUST07562,41.1,5,0,0,Mobile
CUST07563,0.86,8,2,2,Desktop
CUST07564,3.07,6,4,1,Tablet
CUST07565,3.51,4,4,1,Mobile
CUST07566,40.29,5,1,1,Desktop
CUST07567,6.32,3,3,3,Tablet
CUST07568,6.22,1,5,5,Tablet
CUST07569,5.65,1,4,4,Tablet
CUST07570,6.6,2,3,3,Desktop
CUST07571,61.45,1,4,2,Tablet
CUST07572,8.75,1,2,2,Desktop
CUST07573,11.84,1,3,1,Tablet
CUST07574,10.73,5,0,0,Desktop
CUST07575,11.74,4,3,0,Mobile
CUST07576,43.75,4,2,1,Tablet
CUST07577,2.76,2,5,4,Desktop
CUST07578,1.62,7,2,1,Mobile
CUST07579,2.69,1,4,1,Desktop
CUST07580,7.09,9,3,2,Tablet
CUST07581,16.15,5,4,1,Mobile
CUST07582,1.92,4,3,1,Tablet
CUST07583,0.2,5,2,1,Mobile
CUST07584,26.74,3,2,0,Mobile
CUST07585,27.98,4,2,1,Desktop
CUST07586,0.2,4,0,0,Desktop
CUST07587,16.43,5,4,1,Tablet
CUST07588,22.28,2,4,1,Mobile
CUST07589,28.65,1,2,2,Mobile
CUST07590,0.28,2,4,0,Desktop
CUST07591,13.77,7,1,1,Mobile
CUST07592,6.23,10,0,0,Desktop
CUST07593,5.93,5,5,2,Tablet
CUST07594,1.1,9,5,5,Tablet
CUST07595,20.19,4,4,2,Tablet
CUST07596,13.79,5,5,4,Mobile
CUST07597,69.39,7,0,0,Tablet
CUST07598,3.47,7,4,1,Desktop
CUST07599,65.75,3,0,0,Desktop
CUST07600,7.86,8,4,3,Tablet
CUST07601,12.1,7,4,0,Tablet
CUST07602,8.8,10,3,1,Desktop
CUST07603,31.93,5,1,1,Tablet
CUST07604,3.7,5,4,1,Tablet
CUST07605,10.17,1,2,2,Desktop
CUST07606,6.7,7,4,3,Tablet
CUST07607,32.8,1,4,1,Desktop
CUST07608,35.58,3,0,0,Tablet
CUST07609,6.0,8,1,0,Mobile
CUST07610,14.15,2,1,1,Tablet
CUST07611,16.5,5,4,0,Desktop
CUST07612,33.71,4,4,3,Desktop
CUST07613,7.22,7,1,1,Tablet
CUST07614,6.27,7,5,0,Mobile
CUST07615,1.9,1,1,0,Tablet
CUST07616,18.84,2,5,2,Desktop
CUST07617,24.04,4,4,3,Desktop
CUST07618,20.04,4,4,2,Mobile
CUST07619,6.2,5,5,5,Desktop
CUST07620,11.27,4,5,4,Mobile
CUST07621,23.81,7,0,0,Mobile
CUST07622,4.7,8,5,3,Desktop
CUST07623,8.49,3,0,0,Tablet
CUST07624,5.8,3,1,1,Desktop
CUST07625,4.22,5,4,3,Tablet
CUST07626,5.14,5,4,1,Mobile
CUST07627,1.17,4,1,1,Desktop
CUST07628,30.29,8,2,2,Desktop
CUST07629,14.42,1,2,0,Desktop
CUST07630,16.87,1,4,1,Mobile
CUST07631,10.8,4,0,0,Tablet
CUST07632,4.73,2,5,1,Desktop
CUST07633,5.69,6,3,3,Mobile
CUST07634,16.15,6,4,2,Mobile
CUST07635,6.64,3,1,1,Mobile
CUST07636,22.48,1,4,2,Mobile
CUST07637,14.56,11,4,2,Tablet
CUST07638,44.11,7,4,3,Desktop
CUST07639,12.28,3,1,1,Tablet
CUST07640,25.96,2,2,0,Desktop
CUST07641,23.74,1,4,0,Desktop
CUST07642,4.43,6,0,0,Tablet
CUST07643,9.9,7,0,0,Desktop
CUST07644,4.82,5,3,3,Tablet
CUST07645,55.77,1,3,1,Desktop
CUST07646,4.77,3,0,0,Desktop
CUST07647,17.26,4,4,3,Mobile
CUST07648,20.47,1,0,0,Desktop
CUST07649,16.4,3,1,1,Tablet
CUST07650,12.67,4,5,0,Desktop
CUST07651,2.74,9,3,3,Desktop
CUST07652,35.49,6,0,0,Tablet
CUST07653,69.74,5,3,3,Tablet
CUST07654,27.11,5,0,0,Desktop
CUST07655,28.99,5,1,0,Tablet
CUST07656,1.9,12,2,1,Desktop
CUST07657,29.76,1,5,4,Tablet
CUST07658,32.01,2,1,0,Mobile
CUST07659,35.61,5,3,3,Mobile
CUST07660,2.35,5,4,2,Mobile
CUST07661,16.07,5,5,1,Desktop
CUST07662,35.1,5,3,0,Desktop
CUST07663,27.78,10,1,0,Mobile
CUST07664,14.59,4,4,1,Tablet
CUST07665,9.9,1,2,2,Mobile
CUST07666,5.72,2,0,0,Desktop
CUST07667,10.52,6,2,2,Tablet
CUST07668,11.73,1,2,0,Mobile
CUST07669,9.67,5,3,2,Desktop
CUST07670,5.93,8,1,1,Desktop
CUST07671,30.22,4,2,0,Desktop
CUST07672,0.21,5,1,0,Desktop
CUST07673,52.85,6,5,3,Mobile
CUST07674,8.9,1,5,4,Tablet
CUST07675,12.13,2,2,0,Tablet
CUST07676,2.65,2,0,0,Mobile
CUST07677,7.64,8,5,4,Desktop
CUST07678,1.54,4,1,1,Mobile
CUST07679,11.05,7,5,5,Tablet
CUST07680,20.68,8,1,1,Tablet
CUST07681,23.28,4,3,2,Mobile
CUST07682,5.13,5,0,0,Mobile
CUST07683,0.88,6,1,1,Desktop
CUST07684,3.83,4,4,4,Mobile
CUST07685,6.37,6,0,0,Tablet
CUST07686,7.81,4,4,3,Tablet
CUST07687,46.01,5,3,3,Tablet
CUST07688,30.47,1,3,0,Tablet
CUST07689,10.66,6,0,0,Mobile
CUST07690,4.46,3,1,0,Mobile
CUST07691,57.09,7,4,4,Tablet
CUST07692,21.79,1,2,1,Desktop
CUST07693,7.7,3,3,1,Desktop
CUST07694,11.09,4,4,0,Tablet
CUST07695,1.99,4,1,1,Mobile
CUST07696,19.62,5,3,2,Mobile
CUST07697,10.42,3,0,0,Tablet
CUST07698,0.96,1,3,3,Mobile
CUST07699,44.22,1,1,1,Mobile
CUST07700,4.89,8,0,0,Desktop
CUST07701,6.2,5,2,0,Tablet
CUST07702,4.04,5,0,0,Tablet
CUST07703,2.14,6,3,2,Tablet
CUST07704,35.12,1,0,0,Tablet
CUST07705,40.18,1,0,0,Mobile
CUST07706,6.35,1,0,0,Desktop
CUST07707,7.07,4,2,1,Mobile
CUST07708,25.47,10,1,0,Mobile
CUST07709,0.1,5,3,0,Tablet
CUST07710,77.74,11,5,0,Tablet
CUST07711,7.4,3,4,4,Mobile
CUST07712,0.09,3,1,1,Desktop
CUST07713,0.19,1,2,1,Mobile
CUST07714,3.97,5,2,0,Desktop
CUST07715,30.98,1,4,1,Desktop
CUST07716,7.69,7,5,3,Mobile
CUST07717,4.08,1,3,3,Mobile
CUST07718,7.04,5,0,0,Tablet
CUST07719,33.79,8,4,3,Mobile
CUST07720,13.16,6,5,4,Desktop
CUST07721,10.22,11,2,2,Tablet
CUST07722,0.62,3,5,1,Tablet
CUST07723,2.34,1,2,1,Desktop
CUST07724,5.26,4,4,2,Mobile
CUST07725,6.4,2,3,3,Mobile
CUST07726,39.01,6,4,2,Tablet
CUST07727,10.25,7,3,0,Mobile
CUST07728,35.02,1,5,0,Tablet
CUST07729,23.01,3,2,1,Tablet
CUST07730,26.9,1,0,0,Mobile
CUST07731,12.12,3,4,3,Tablet
CUST07732,15.2,5,3,1,Desktop
CUST07733,2.2,3,1,1,Desktop
CUST07734,28.94,8,3,1,Mobile
CUST07735,14.86,4,3,3,Tablet
CUST07736,3.08,1,3,2,Desktop
CUST07737,4.27,1,1,0,Tablet
CUST07738,2.81,1,2,2,Mobile
CUST07739,5.25,4,3,0,Tablet
CUST07740,25.26,5,1,0,Tablet
CUST07741,15.19,6,5,3,Mobile
CUST07742,31.44,6,4,3,Desktop
CUST07743,25.21,9,3,0,Mobile
CUST07744,2.15,2,1,0,Tablet
CUST07745,9.46,4,2,0,Mobile
CUST07746,5.86,1,3,3,Desktop
CUST07747,16.43,6,5,5,Mobile
CUST07748,0.57,4,2,0,Desktop
CUST07749,6.48,4,4,3,Mobile
CUST07750,2.15,1,4,1,Desktop
CUST07751,7.17,5,5,0,Desktop
CUST07752,25.89,8,2,0,Desktop
CUST07753,15.3,5,0,0,Mobile
CUST07754,13.59,4,4,1,Desktop
CUST07755,22.85,2,2,2,Tablet
CUST07756,52.99,4,0,0,Desktop
CUST07757,30.21,2,2,1,Desktop
CUST07758,24.21,4,2,0,Desktop
CUST07759,4.28,7,3,2,Mobile
CUST07760,0.65,1,5,1,Desktop
CUST07761,6.17,3,3,2,Desktop
CUST07762,8.15,7,0,0,Desktop
CUST07763,6.07,1,3,0,Mobile
CUST07764,22.54,9,5,2,Mobile
CUST07765,0.54,1,0,0,Mobile
CUST07766,24.92,6,2,0,Mobile
CUST07767,20.52,7,3,0,Tablet
CUST07768,13.02,11,4,2,Mobile
CUST07769,13.67,6,0,0,Mobile
CUST07770,26.61,3,0,0,Mobile
CUST07771,4.49,5,3,2,Tablet
CUST07772,41.73,9,2,2,Desktop
CUST07773,57.4,1,3,2,Tablet
CUST07774,9.82,4,5,2,Desktop
CUST07775,9.91,7,3,3,Desktop
CUST07776,20.3,5,0,0,Tablet
CUST07777,5.55,1,3,0,Tablet
CUST07778,3.43,1,3,1,Tablet
CUST07779,51.39,11,1,1,Desktop
CUST07780,17.93,2,5,3,Mobile
CUST07781,19.72,6,2,2,Mobile
CUST07782,3.59,4,1,0,Tablet
CUST07783,4.05,7,2,1,Tablet
CUST07784,20.88,7,5,3,Mobile
CUST07785,0.88,8,3,2,Desktop
CUST07786,6.98,7,5,1,Mobile
CUST07787,6.21,3,2,0,Desktop
CUST07788,16.74,6,2,1,Tablet
CUST07789,9.27,7,1,0,Desktop
CUST07790,46.4,4,2,0,Mobile
CUST07791,14.1,5,3,1,Desktop
CUST07792,10.7,9,1,0,Mobile
CUST07793,21.31,2,2,0,Mobile
CUST07794,15.63,4,3,0,Tablet
CUST07795,9.85,7,1,1,Mobile
CUST07796,14.06,2,2,1,Tablet
CUST07797,17.79,4,5,1,Tablet
CUST07798,43.53,3,3,3,Desktop
CUST07799,24.78,6,2,2,Mobile
CUST07800,8.52,4,2,0,Mobile
CUST07801,31.89,4,4,2,Mobile
CUST07802,14.97,5,1,1,Desktop
CUST07803,2.74,4,5,0,Mobile
CUST07804,1.81,6,0,0,Mobile
CUST07805,3.26,5,2,0,Desktop
CUST07806,5.15,6,1,1,Tablet
CUST07807,18.07,8,5,5,Desktop
CUST07808,32.1,4,3,3,Desktop
CUST07809,0.72,1,1,0,Mobile
CUST07810,8.43,6,5,1,Desktop
CUST07811,0.02,6,0,0,Mobile
CUST07812,8.86,9,3,1,Mobile
CUST07813,21.3,4,0,0,Mobile
CUST07814,3.72,6,5,1,Desktop
CUST07815,33.97,3,1,0,Mobile
CUST07816,15.34,1,0,0,Tablet
CUST07817,19.11,5,0,0,Desktop
CUST07818,13.64,4,4,2,Desktop
CUST07819,8.25,11,5,5,Tablet
CUST07820,3.3,7,4,4,Desktop
CUST07821,7.77,6,5,0,Desktop
CUST07822,17.26,5,1,1,Tablet
CUST07823,6.06,3,3,0,Tablet
CUST07824,9.09,1,1,1,Desktop
CUST07825,1.43,1,2,2,Tablet
CUST07826,13.2,1,3,3,Mobile
CUST07827,5.92,8,4,1,Desktop
CUST07828,4.45,5,1,0,Tablet
CUST07829,0.5,1,5,4,Tablet
CUST07830,1.29,6,0,0,Desktop
CUST07831,6.12,1,0,0,Desktop
CUST07832,5.4,4,5,1,Desktop
CUST07833,27.65,3,5,2,Mobile
CUST07834,6.09,1,1,0,Desktop
CUST07835,29.67,7,5,3,Tablet
CUST07836,46.44,8,4,3,Desktop
CUST07837,4.17,2,2,2,Mobile
CUST07838,0.74,7,5,3,Mobile
CUST07839,6.0,1,2,0,Tablet
CUST07840,1.65,3,1,1,Tablet
CUST07841,5.59,4,0,0,Desktop
CUST07842,21.07,8,4,0,Tablet
CUST07843,2.97,3,1,1,Mobile
CUST07844,15.92,1,1,0,Tablet
CUST07845,10.31,10,0,0,Mobile
CUST07846,2.85,4,0,0,Tablet
CUST07847,2.11,7,4,2,Desktop
CUST07848,21.48,9,3,2,Desktop
CUST07849,11.8,1,1,0,Mobile
CUST07850,9.38,1,5,1,Tablet
CUST07851,11.95,1,0,0,Desktop
CUST07852,14.17,2,1,0,Tablet
CUST07853,21.97,2,2,0,Tablet
CUST07854,15.61,11,5,0,Desktop
CUST07855,16.08,1,2,1,Desktop
CUST07856,18.16,4,1,1,Tablet
CUST07857,7.76,4,0,0,Mobile
CUST07858,35.12,9,4,2,Tablet
CUST07859,18.76,5,4,3,Mobile
CUST07860,3.14,2,3,3,Desktop
CUST07861,4.31,3,0,0,Desktop
CUST07862,8.34,10,3,0,Mobile
CUST07863,12.31,6,4,3,Desktop
CUST07864,13.92,1,1,0,Tablet
CUST07865,11.27,9,1,0,Mobile
CUST07866,8.99,4,2,1,Mobile
CUST07867,34.97,6,5,0,Tablet
CUST07868,5.8,4,3,1,Mobile
CUST07869,48.12,2,1,1,Desktop
CUST07870,46.73,3,2,2,Desktop
CUST07871,2.68,2,4,3,Mobile
CUST07872,20.83,1,1,1,Tablet
CUST07873,12.88,5,2,1,Desktop
CUST07874,14.09,6,1,0,Tablet
CUST07875,3.8,6,5,3,Mobile
CUST07876,25.08,2,5,3,Desktop
CUST07877,23.66,3,4,1,Tablet
CUST07878,13.21,1,0,0,Desktop
CUST07879,15.79,4,5,3,Mobile
CUST07880,12.7,1,0,0,Mobile
CUST07881,2.43,4,0,0,Desktop
CUST07882,25.65,5,1,1,Tablet
CUST07883,36.1,6,1,1,Mobile
CUST07884,27.55,3,5,3,Tablet
CUST07885,35.42,2,0,0,Tablet
CUST07886,11.13,4,0,0,Tablet
CUST07887,1.06,6,1,1,Desktop
CUST07888,7.35,1,0,0,Tablet
CUST07889,21.26,4,2,0,Tablet
